date,x1,x2,x3,x4,x5,x6,location
3/13/2020,68,40,7,3,3,82,8
3/12/2020,61,28,9,1,2,76,8
3/11/2020,66,38,7,1,2,76,8
3/10/2020,100,31,4,1,2,80,8
3/9/2020,145,29,11,1,2,82,8
3/8/2020,129,39,14,2,2,132,8
3/7/2020,126,46,7,1,2,108,8
3/6/2020,92,33,10,1,2,108,8
3/5/2020,97,39,5,1,2,88,8
3/4/2020,104,32,7,1,2,94,8
3/3/2020,100,38,3,1,3,98,8
3/2/2020,105,35,7,1,0,100,8
3/1/2020,128,32,6,1,3,96,8
2/29/2020,90,32,4,1,3,108,8
2/28/2020,76,29,7,1,2,74,8
2/27/2020,46,18,8,0,3,66,8
2/26/2020,41,32,6,0,2,40,8
2/25/2020,84,25,10,1,1,30,8
2/24/2020,87,30,11,1,1,64,8
2/23/2020,64,40,11,1,2,82,8
2/22/2020,107,38,7,2,3,66,8
2/21/2020,156,38,6,1,4,116,8
2/20/2020,140,33,13,1,5,140,8
2/19/2020,86,37,12,1,3,116,8
2/18/2020,69,33,6,1,2,76,8
2/17/2020,68,26,7,1,2,60,8
2/16/2020,77,30,2,1,2,62,8
2/15/2020,124,30,3,1,3,60,8
2/14/2020,120,38,8,1,4,106,8
2/13/2020,125,19,10,1,4,118,8
2/12/2020,137,31,9,1,4,104,8
2/11/2020,125,7,17,1,4,116,8
2/10/2020,92,37,15,1,3,120,8
2/9/2020,0,25,11,1,3,102,8
2/8/2020,0,34,7,2,3,84,8
2/7/2020,108,30,9,1,3,94,8
2/6/2020,70,20,25,1,4,106,8
2/5/2020,60,22,14,1,3,76,8
2/4/2020,86,22,11,1,2,56,8
2/3/2020,89,28,9,1,2,80,8
2/2/2020,156,28,8,1,2,80,8
2/1/2020,146,36,7,2,4,142,8
1/31/2020,80,36,9,1,5,122,8
1/30/2020,43,30,9,2,3,64,8
1/29/2020,44,27,5,1,4,38,8
1/28/2020,38,27,5,1,1,40,8
1/27/2020,25,29,4,1,1,28,8
1/26/2020,91,31,1,0,1,26,8
1/25/2020,139,27,8,0,3,78,8
1/24/2020,158,22,10,1,4,124,8
1/23/2020,122,34,13,2,5,146,8
1/22/2020,116,23,20,3,4,110,8
1/21/2020,77,8,24,2,3,110,8
1/20/2020,126,19,11,2,3,80,8
1/19/2020,114,29,8,1,4,122,8
1/18/2020,143,31,7,1,5,100,8
1/17/2020,121,25,24,2,4,130,8
1/16/2020,112,17,27,2,4,110,8
1/15/2020,90,14,21,2,4,102,8
1/14/2020,85,19,16,1,3,90,8
1/13/2020,61,15,18,1,3,78,8
1/12/2020,120,24,7,1,2,58,8
1/11/2020,148,31,5,1,4,100,8
1/10/2020,153,23,19,1,5,124,8
1/9/2020,118,15,19,1,5,126,8
1/8/2020,52,26,9,1,4,102,8
1/7/2020,51,28,5,1,3,44,8
1/6/2020,144,11,10,0,3,36,8
1/5/2020,127,3,20,1,5,124,8
1/4/2020,137,25,12,1,5,108,8
1/3/2020,155,23,13,1,5,120,8
1/2/2020,143,19,17,2,6,140,8
1/1/2020,85,6,18,1,6,120,8
12/31/2019,0,12,10,1,4,74,8
12/29/2019,128,0,0,0,0,0,8
12/28/2019,88,6,21,1,6,114,8
12/27/2019,83,18,17,1,4,86,8
12/26/2019,148,20,13,2,3,78,8
12/25/2019,148,10,20,2,6,120,8
12/24/2019,142,7,19,0,5,122,8
12/23/2019,150,6,20,0,6,112,8
12/22/2019,139,10,18,0,5,122,8
12/21/2019,105,26,15,2,5,114,8
12/20/2019,85,12,19,2,4,94,8
12/19/2019,91,18,17,2,4,84,8
12/18/2019,105,14,20,1,2,86,8
12/17/2019,102,12,14,2,3,96,8
12/16/2019,113,12,17,1,4,84,8
12/15/2019,136,13,19,2,4,98,8
12/14/2019,100,15,15,2,4,114,8
12/13/2019,76,17,17,2,3,88,8
12/12/2019,57,13,18,3,1,76,8
12/11/2019,123,17,5,1,3,56,8
12/10/2019,156,28,11,2,4,130,8
12/9/2019,160,23,22,2,4,142,8
12/8/2019,149,4,22,2,6,142,8
12/7/2019,103,25,20,2,6,122,8
12/6/2019,70,5,26,2,5,94,8
12/5/2019,50,12,20,2,4,74,8
12/4/2019,81,27,8,2,3,52,8
12/3/2019,69,22,14,2,3,72,8
12/2/2019,67,16,14,1,2,70,8
12/1/2019,145,27,9,2,4,68,8
11/30/2019,107,7,26,2,6,114,8
11/29/2019,88,19,23,3,5,96,8
11/28/2019,102,3,27,2,4,88,8
11/27/2019,89,17,22,2,4,98,8
11/26/2019,81,15,23,1,4,86,8
11/25/2019,63,13,17,2,4,82,8
11/24/2019,101,21,14,0,3,62,8
11/23/2019,98,25,12,2,5,88,8
11/22/2019,90,10,19,1,5,88,8
11/21/2019,95,20,17,2,5,96,8
11/20/2019,68,8,23,3,4,100,8
11/19/2019,48,20,17,2,4,68,8
11/18/2019,55,24,6,1,2,66,8
11/17/2019,77,32,5,0,3,114,8
11/16/2019,92,18,10,0,4,56,8
11/15/2019,73,13,11,0,3,82,8
11/14/2019,30,4,18,1,4,64,8
11/13/2019,109,0,0,0,2,0,8
11/12/2019,96,3,16,0,4,92,8
11/11/2019,68,17,14,1,4,88,8
11/10/2019,142,36,9,1,4,58,8
11/9/2019,118,19,19,2,5,118,8
11/8/2019,112,24,25,2,4,114,8
11/7/2019,104,19,25,2,4,120,8
11/6/2019,124,34,18,2,3,108,8
11/5/2019,97,35,15,3,4,110,8
11/4/2019,52,37,15,2,2,90,8
11/3/2019,125,30,10,0,2,52,8
11/2/2019,146,33,11,3,4,114,8
11/1/2019,120,40,15,2,5,144,8
10/31/2019,124,52,13,2,4,138,8
10/30/2019,69,44,12,2,3,132,8
10/29/2019,78,33,11,1,3,74,8
10/28/2019,102,30,9,1,0,116,8
10/27/2019,94,39,11,2,3,98,8
10/26/2019,71,30,10,0,3,86,8
10/25/2019,72,29,8,1,2,70,8
10/24/2019,72,27,6,1,2,76,8
10/23/2019,88,39,7,1,4,78,8
10/22/2019,95,23,11,1,2,78,8
10/21/2019,94,35,10,2,3,86,8
10/20/2019,104,33,10,2,3,82,8
10/19/2019,69,39,7,1,3,86,8
10/18/2019,75,33,8,2,3,60,8
10/17/2019,109,28,9,1,3,68,8
10/16/2019,85,21,13,1,4,92,8
10/15/2019,60,37,9,1,3,68,8
10/14/2019,79,30,7,1,2,56,8
10/13/2019,48,30,9,1,3,74,8
10/12/2019,57,34,4,2,3,52,8
10/11/2019,90,36,4,1,0,58,8
10/10/2019,100,35,12,3,3,82,8
10/9/2019,65,15,16,1,3,90,8
10/8/2019,64,36,9,2,4,64,8
10/7/2019,40,33,12,1,2,58,8
10/6/2019,32,16,8,0,2,30,8
10/5/2019,95,30,4,0,1,28,8
10/4/2019,71,35,6,1,3,88,8
10/3/2019,36,40,6,1,3,58,8
10/2/2019,74,26,3,0,0,18,8
10/1/2019,128,10,8,1,2,60,8
9/30/2019,125,23,13,1,3,108,8
9/29/2019,130,72,9,1,3,98,8
9/28/2019,86,77,9,0,4,106,8
9/27/2019,64,45,10,1,3,80,8
9/26/2019,78,14,10,1,3,52,8
9/25/2019,92,27,9,1,3,64,8
9/24/2019,71,45,9,1,3,74,8
9/23/2019,34,50,8,0,2,54,8
9/22/2019,26,30,4,1,2,26,8
9/21/2019,42,35,3,0,2,18,8
9/20/2019,54,27,7,1,2,36,8
9/19/2019,62,25,10,1,2,52,8
9/18/2019,66,50,11,1,3,68,8
9/17/2019,46,54,11,1,2,72,8
9/16/2019,22,45,6,0,2,44,8
9/15/2019,45,29,5,2,2,34,8
9/14/2019,41,40,4,1,2,44,8
9/13/2019,23,28,4,1,0,46,8
9/12/2019,22,39,3,1,0,36,8
9/11/2019,44,22,5,1,0,34,8
9/10/2019,43,36,4,1,2,40,8
9/9/2019,74,27,6,0,2,50,8
9/8/2019,32,20,7,1,2,74,8
9/7/2019,9,29,3,1,2,46,8
9/6/2019,28,23,1,1,1,40,8
9/5/2019,23,16,6,1,1,40,8
9/4/2019,7,16,6,1,1,26,8
9/3/2019,41,19,5,1,1,24,8
9/2/2019,65,19,6,1,3,50,8
9/1/2019,60,47,6,1,2,70,8
8/31/2019,49,44,5,1,3,62,8
8/30/2019,46,54,5,2,2,56,8
8/29/2019,56,42,6,3,2,60,8
8/28/2019,68,38,6,1,2,68,8
8/27/2019,53,73,7,2,3,78,8
8/26/2019,54,23,5,1,2,54,8
8/25/2019,54,49,3,0,2,54,8
8/24/2019,69,45,3,1,2,54,8
8/23/2019,88,37,4,1,3,74,8
8/22/2019,81,73,4,4,4,90,8
8/21/2019,64,74,4,2,2,84,8
8/20/2019,55,57,4,1,2,70,8
8/19/2019,66,51,4,1,2,60,8
8/18/2019,60,44,4,1,0,68,8
8/17/2019,61,62,2,1,2,64,8
8/16/2019,36,45,3,1,2,66,8
8/15/2019,5,45,3,2,2,40,8
8/14/2019,20,15,3,1,1,12,8
8/13/2019,23,30,4,1,1,26,8
8/12/2019,35,27,4,0,1,30,8
8/11/2019,30,17,4,0,0,28,8
8/10/2019,49,24,3,0,1,26,8
8/9/2019,41,36,5,1,1,42,8
8/8/2019,73,36,4,0,1,36,8
8/7/2019,47,42,5,1,1,66,8
8/6/2019,55,68,5,2,2,38,8
8/5/2019,94,39,8,1,2,24,8
8/4/2019,76,71,7,1,2,0,8
8/3/2019,67,53,6,1,1,0,8
8/2/2019,55,52,7,1,1,0,8
8/1/2019,41,49,7,1,1,44,8
7/31/2019,34,26,6,0,0,32,8
7/30/2019,35,17,4,1,0,26,8
7/29/2019,25,23,5,1,0,28,8
7/28/2019,31,23,4,1,1,34,8
7/27/2019,45,22,4,1,0,28,8
7/26/2019,58,36,5,1,0,32,8
7/25/2019,42,17,7,1,1,50,8
7/24/2019,52,21,8,1,1,34,8
7/23/2019,70,21,8,1,1,44,8
7/22/2019,111,36,9,1,1,52,8
7/21/2019,41,64,7,1,2,92,8
7/20/2019,17,27,4,1,1,34,8
7/19/2019,39,12,5,1,1,12,8
7/18/2019,60,30,8,1,1,38,8
7/17/2019,82,49,8,1,1,62,8
7/16/2019,78,54,9,1,3,68,8
7/15/2019,72,55,9,1,3,74,8
7/14/2019,107,38,9,1,2,58,8
7/13/2019,81,71,9,1,2,88,8
7/12/2019,48,52,9,1,2,64,8
7/11/2019,14,54,8,2,1,38,8
7/10/2019,15,25,5,1,0,14,8
7/9/2019,28,28,5,1,0,16,8
7/8/2019,23,42,5,1,1,22,8
7/7/2019,45,37,4,1,0,22,8
7/6/2019,82,45,4,1,1,40,8
7/5/2019,83,63,9,1,2,72,8
7/4/2019,103,98,11,1,3,80,8
7/3/2019,85,105,12,1,2,94,8
7/2/2019,80,74,11,1,3,82,8
7/1/2019,102,70,6,1,2,68,8
6/30/2019,75,83,6,2,4,86,8
6/29/2019,67,51,6,1,2,60,8
6/28/2019,126,31,6,1,2,50,8
6/27/2019,66,35,10,1,3,98,8
6/26/2019,98,41,7,1,2,46,8
6/25/2019,71,49,9,2,2,88,8
6/24/2019,53,88,8,2,2,70,8
6/23/2019,16,93,8,2,2,50,8
6/22/2019,21,45,5,1,1,20,8
6/21/2019,74,54,5,1,1,28,8
6/20/2019,0,85,7,1,2,68,8
6/19/2019,88,0,0,0,0,0,8
6/18/2019,80,48,7,0,0,76,8
6/17/2019,72,53,8,1,2,74,8
6/16/2019,32,67,7,2,2,68,8
6/15/2019,70,56,5,2,2,32,8
6/14/2019,114,69,8,1,2,70,8
6/13/2019,78,77,12,2,2,100,8
6/12/2019,76,101,9,1,2,76,8
6/11/2019,18,80,9,2,2,76,8
6/10/2019,21,45,6,0,1,20,8
6/9/2019,91,31,5,1,1,24,8
6/8/2019,42,68,7,2,3,78,8
6/7/2019,23,68,6,2,3,42,8
6/6/2019,144,50,5,2,0,16,8
6/5/2019,120,49,9,2,3,122,8
6/4/2019,93,100,9,2,3,106,8
6/3/2019,93,95,9,2,3,86,8
6/2/2019,94,130,10,3,3,94,8
6/1/2019,81,102,8,3,3,98,8
5/31/2019,48,76,7,2,3,70,8
5/30/2019,74,80,7,2,2,48,8
5/29/2019,61,94,9,3,3,88,8
5/28/2019,30,87,9,3,2,74,8
5/27/2019,43,54,9,2,1,46,8
5/26/2019,71,39,6,2,1,36,8
5/25/2019,112,93,8,3,0,86,8
5/24/2019,120,104,8,2,3,122,8
5/23/2019,96,139,12,3,3,120,8
5/22/2019,68,119,10,3,2,108,8
5/21/2019,50,83,8,2,1,92,8
5/20/2019,37,74,10,4,1,82,8
5/19/2019,25,42,5,2,2,66,8
5/18/2019,22,31,4,0,3,28,8
5/17/2019,106,44,4,1,2,44,8
5/16/2019,121,75,9,2,4,104,8
5/15/2019,140,92,8,2,6,122,8
5/14/2019,103,98,10,3,6,128,8
5/13/2019,86,74,7,4,3,102,8
5/12/2019,90,71,11,3,5,104,8
5/11/2019,115,91,10,2,7,104,8
5/10/2019,97,106,12,3,7,122,8
5/9/2019,83,97,13,3,6,104,8
5/8/2019,82,80,9,3,5,104,8
5/7/2019,66,87,7,4,6,130,8
5/6/2019,70,34,10,2,3,104,8
5/5/2019,124,53,7,3,3,104,8
5/4/2019,161,86,9,3,3,126,8
5/3/2019,87,107,13,4,2,158,8
5/2/2019,84,87,12,5,3,98,8
5/1/2019,97,50,10,2,2,126,8
4/30/2019,103,63,9,2,3,110,8
4/29/2019,102,53,11,2,3,84,8
4/28/2019,80,24,9,1,4,80,8
4/27/2019,45,43,8,2,4,64,8
4/26/2019,36,43,5,2,3,42,8
4/25/2019,71,30,4,2,1,32,8
4/24/2019,69,30,7,2,2,76,8
4/23/2019,107,50,6,3,4,62,8
4/22/2019,123,52,11,4,4,134,8
4/21/2019,98,68,9,3,4,156,8
4/20/2019,77,52,5,4,4,92,8
4/19/2019,90,59,7,2,2,90,8
4/18/2019,110,32,8,1,3,96,8
4/17/2019,85,42,10,3,4,102,8
4/16/2019,74,65,10,4,4,102,8
4/15/2019,67,48,10,3,2,102,8
4/14/2019,111,50,7,4,3,106,8
4/13/2019,108,45,8,3,5,102,8
4/12/2019,104,59,8,4,4,100,8
4/11/2019,71,52,9,4,5,98,8
4/10/2019,33,36,8,2,5,66,8
4/9/2019,47,33,6,2,5,28,8
4/8/2019,61,38,10,2,3,76,8
4/7/2019,60,41,10,3,3,90,8
4/6/2019,73,44,7,2,3,76,8
4/5/2019,87,30,14,4,4,120,8
4/4/2019,98,42,6,2,3,130,8
4/3/2019,94,50,8,3,3,94,8
4/2/2019,89,49,7,3,3,86,8
4/1/2019,64,42,8,3,3,78,8
3/31/2019,99,37,6,2,1,56,8
3/30/2019,103,39,3,1,3,88,8
3/29/2019,101,38,6,1,3,84,8
3/28/2019,146,46,10,3,3,96,8
3/27/2019,0,39,13,3,4,136,8
3/26/2019,142,0,0,0,0,0,8
3/25/2019,103,31,12,0,3,112,8
3/24/2019,72,55,7,2,3,92,8
3/23/2019,69,41,5,2,2,66,8
3/22/2019,105,35,7,2,3,52,8
3/21/2019,97,34,10,1,2,92,8
3/20/2019,173,40,5,1,5,66,8
3/19/2019,136,41,17,2,8,162,8
3/18/2019,91,50,18,3,6,120,8
3/17/2019,80,35,13,3,3,82,8
3/16/2019,99,36,5,1,3,74,8
3/15/2019,104,35,8,2,5,82,8
3/14/2019,69,36,6,1,5,98,8
3/13/2019,52,40,9,3,3,82,8
3/12/2019,135,34,6,3,1,86,8
3/11/2019,120,35,8,1,4,134,8
3/10/2019,123,33,13,3,4,106,8
3/9/2019,113,33,17,3,3,106,8
3/8/2019,114,39,14,2,3,102,8
3/7/2019,147,41,11,3,3,110,8
3/6/2019,183,42,11,1,7,144,8
3/5/2019,199,64,14,4,8,206,8
3/4/2019,180,59,12,4,11,240,8
3/3/2019,0,55,15,3,8,196,8
3/2/2019,0,49,14,2,6,158,8
3/1/2019,0,54,12,2,8,178,8
2/28/2019,0,52,14,4,8,198,8
2/27/2019,0,42,24,4,7,162,8
2/26/2019,131,35,22,3,5,120,8
2/25/2019,162,25,17,2,4,120,8
2/24/2019,123,34,13,2,6,148,8
2/23/2019,141,54,10,3,5,100,8
2/22/2019,168,38,16,1,6,120,8
2/21/2019,172,28,22,2,8,154,8
2/20/2019,132,31,13,1,9,162,8
2/19/2019,141,32,8,2,7,108,8
2/18/2019,99,20,25,1,6,110,8
2/17/2019,113,26,14,2,4,92,8
2/16/2019,137,30,8,2,5,94,8
2/15/2019,130,35,9,2,7,108,8
2/14/2019,99,29,25,3,6,112,8
2/13/2019,108,29,17,1,5,100,8
2/12/2019,125,32,17,3,4,100,8
2/11/2019,84,29,16,3,6,114,8
2/10/2019,89,25,13,2,4,84,8
2/9/2019,76,24,15,2,3,96,8
2/8/2019,73,25,17,2,2,82,8
2/7/2019,104,22,16,0,2,76,8
2/6/2019,136,29,9,0,5,114,8
2/5/2019,96,22,14,1,5,152,8
2/4/2019,111,32,8,1,3,124,8
2/3/2019,120,29,5,1,5,124,8
2/2/2019,124,28,12,1,7,86,8
2/1/2019,73,30,10,1,5,110,8
1/31/2019,112,26,10,2,3,94,8
1/30/2019,136,15,23,3,3,132,8
1/29/2019,92,17,34,3,5,130,8
1/28/2019,79,24,21,1,3,136,8
1/27/2019,99,29,8,2,3,122,8
1/26/2019,79,29,11,3,5,94,8
1/25/2019,86,24,13,2,3,102,8
1/24/2019,86,25,16,2,4,94,8
1/23/2019,130,25,17,2,4,94,8
1/22/2019,120,23,15,2,7,132,8
1/21/2019,79,30,12,3,7,124,8
1/20/2019,113,27,11,2,4,92,8
1/19/2019,169,28,13,2,5,130,8
1/18/2019,132,35,19,2,8,166,8
1/17/2019,86,19,19,2,6,124,8
1/16/2019,74,23,12,2,3,88,8
1/15/2019,169,19,14,2,2,106,8
1/14/2019,199,23,21,3,10,210,8
1/13/2019,171,26,17,2,12,230,8
1/12/2019,167,27,19,2,10,172,8
1/11/2019,154,13,31,3,9,164,8
1/10/2019,126,23,18,2,7,132,8
1/9/2019,76,7,30,3,6,124,8
1/8/2019,109,17,15,2,3,102,8
1/7/2019,133,24,18,0,5,118,8
1/6/2019,97,19,18,0,7,116,8
1/5/2019,124,21,18,0,6,106,8
1/4/2019,139,21,22,1,9,124,8
1/3/2019,116,10,32,3,8,128,8
1/2/2019,96,18,23,0,6,106,8
1/1/2019,110,17,16,0,5,92,8
12/31/2018,0,26,13,0,6,96,8
12/30/2018,74,0,0,0,0,0,8
12/29/2018,57,21,12,2,6,78,8
12/28/2018,64,24,13,2,4,84,8
12/27/2018,35,16,22,2,3,82,8
12/26/2018,0,20,14,2,1,72,8
12/24/2018,37,0,0,0,0,0,8
12/23/2018,107,17,11,1,2,58,8
12/22/2018,157,30,13,3,6,122,8
12/21/2018,146,18,35,4,10,156,8
12/20/2018,127,9,32,2,7,138,8
12/19/2018,121,17,23,2,7,136,8
12/18/2018,92,25,18,4,6,122,8
12/17/2018,118,19,20,2,5,110,8
12/16/2018,114,26,18,2,6,118,8
12/15/2018,133,14,24,2,6,104,8
12/14/2018,80,12,26,2,5,100,8
12/13/2018,88,18,18,2,4,80,8
12/12/2018,101,20,17,2,5,94,8
12/11/2018,107,19,19,3,6,100,8
12/10/2018,83,7,22,1,5,90,8
12/9/2018,56,17,19,4,4,80,8
12/8/2018,50,23,12,0,5,62,8
12/7/2018,0,23,8,2,3,64,8
12/6/2018,73,25,6,0,2,58,8
12/5/2018,53,19,20,2,3,76,8
12/4/2018,63,17,12,3,2,64,8
12/3/2018,104,15,16,2,6,70,8
12/2/2018,148,2,20,2,8,102,8
12/1/2018,104,9,22,3,8,132,8
11/30/2018,102,23,20,1,6,114,8
11/29/2018,111,17,25,2,5,128,8
11/28/2018,108,2,27,2,5,140,8
11/27/2018,155,22,19,3,4,198,8
11/26/2018,126,3,20,2,8,120,8
11/25/2018,119,16,14,1,7,102,8
11/24/2018,60,18,12,0,6,110,8
11/23/2018,64,20,16,0,5,62,8
11/22/2018,62,25,12,2,2,54,8
11/21/2018,90,23,9,2,3,56,8
11/20/2018,94,23,15,2,5,90,8
11/19/2018,117,31,17,2,4,118,8
11/18/2018,103,25,17,2,6,122,8
11/17/2018,100,25,20,2,6,94,8
11/16/2018,133,20,23,3,6,104,8
11/15/2018,114,28,16,2,7,122,8
11/14/2018,102,29,15,1,5,102,8
11/13/2018,88,33,15,1,4,94,8
11/12/2018,82,25,19,2,5,96,8
11/11/2018,139,31,15,2,3,68,8
11/10/2018,103,17,14,2,6,134,8
11/9/2018,67,44,8,3,5,116,8
11/8/2018,0,39,6,3,5,78,8
11/7/2018,51,19,9,0,6,34,8
11/6/2018,134,7,15,0,8,134,8
11/5/2018,127,38,15,2,7,150,8
11/4/2018,137,35,14,2,7,134,8
11/3/2018,125,36,12,2,7,128,8
11/2/2018,97,36,14,3,6,114,8
11/1/2018,93,21,12,2,5,98,8
10/31/2018,70,23,12,2,5,94,8
10/30/2018,54,22,9,2,3,58,8
10/29/2018,47,20,6,2,2,54,8
10/28/2018,48,34,3,2,2,36,8
10/27/2018,53,20,3,3,4,42,8
10/26/2018,72,25,2,3,2,52,8
10/25/2018,90,15,7,3,5,76,8
10/24/2018,85,7,10,4,4,86,8
10/23/2018,97,23,12,0,5,92,8
10/22/2018,105,21,12,2,5,102,8
10/21/2018,98,37,9,6,5,106,8
10/20/2018,75,37,8,5,5,100,8
10/19/2018,53,30,9,3,4,78,8
10/18/2018,61,28,5,2,3,34,8
10/17/2018,90,16,8,2,3,54,8
10/16/2018,142,36,10,2,4,94,8
10/15/2018,132,32,11,2,6,152,8
10/14/2018,99,52,10,2,6,132,8
10/13/2018,79,44,8,2,7,90,8
10/12/2018,70,33,10,0,5,74,8
10/11/2018,56,24,11,0,4,56,8
10/10/2018,54,24,9,0,2,42,8
10/9/2018,54,29,6,0,3,46,8
10/8/2018,51,18,9,0,3,56,8
10/7/2018,44,32,8,2,2,48,8
10/6/2018,13,39,4,1,3,52,8
10/5/2018,23,34,2,0,3,10,8
10/4/2018,54,29,3,0,3,20,8
10/3/2018,66,29,9,1,4,66,8
10/2/2018,46,45,8,1,3,76,8
10/1/2018,31,40,9,0,3,58,8
9/30/2018,34,30,6,0,2,34,8
9/29/2018,28,39,5,0,5,46,8
9/28/2018,14,34,7,0,5,32,8
9/27/2018,50,16,8,0,4,30,8
9/26/2018,58,32,4,1,3,20,8
9/25/2018,61,28,3,0,3,20,8
9/24/2018,60,33,4,0,2,28,8
9/23/2018,69,33,4,1,2,40,8
9/22/2018,63,42,5,1,4,64,8
9/21/2018,32,49,5,1,3,70,8
9/20/2018,34,23,5,0,3,14,8
9/19/2018,68,34,4,0,3,24,8
9/18/2018,73,55,12,1,4,104,8
9/17/2018,78,70,12,1,3,100,8
9/16/2018,90,59,10,1,3,76,8
9/15/2018,59,34,7,4,6,76,8
9/14/2018,59,17,7,0,4,16,8
9/13/2018,55,22,9,4,4,36,8
9/12/2018,46,21,11,4,4,36,8
9/11/2018,44,34,7,5,2,24,8
9/10/2018,53,30,6,4,2,24,8
9/9/2018,62,31,5,0,2,28,8
9/8/2018,55,42,4,0,4,46,8
9/7/2018,65,41,6,3,3,48,8
9/6/2018,61,45,3,0,3,54,8
9/5/2018,54,44,5,1,3,64,8
9/4/2018,51,51,4,1,2,56,8
9/3/2018,46,49,3,0,1,40,8
9/2/2018,46,28,3,0,2,36,8
9/1/2018,61,29,3,0,2,30,8
8/31/2018,60,37,2,0,2,50,8
8/30/2018,43,61,3,0,3,68,8
8/29/2018,43,25,3,1,1,42,8
8/28/2018,37,17,3,6,2,36,8
8/27/2018,47,18,3,7,3,12,8
8/26/2018,56,14,4,0,7,22,8
8/25/2018,63,25,4,5,2,54,8
8/24/2018,45,41,3,6,3,68,8
8/23/2018,39,20,2,7,1,22,8
8/22/2018,67,16,1,0,0,26,8
8/21/2018,76,34,6,6,1,56,8
8/20/2018,60,23,4,1,1,70,8
8/19/2018,58,52,4,1,2,64,8
8/18/2018,40,67,4,1,2,56,8
8/17/2018,41,40,3,0,1,32,8
8/16/2018,51,38,2,0,0,28,8
8/15/2018,54,31,3,0,1,40,8
8/14/2018,79,53,6,1,1,54,8
8/13/2018,69,56,8,1,1,86,8
8/12/2018,49,38,4,0,2,62,8
8/11/2018,32,28,4,0,3,36,8
8/10/2018,63,27,5,0,3,18,8
8/9/2018,66,45,5,1,3,44,8
8/8/2018,66,46,6,5,3,66,8
8/7/2018,37,74,7,7,3,68,8
8/6/2018,66,49,4,6,3,42,8
8/5/2018,67,30,10,5,2,54,8
8/4/2018,79,33,5,6,2,64,8
8/3/2018,67,52,7,7,3,74,8
8/2/2018,51,61,5,6,3,54,8
8/1/2018,59,77,4,0,2,48,8
7/31/2018,53,77,8,1,2,60,8
7/30/2018,48,42,6,0,1,34,8
7/29/2018,68,37,3,0,1,28,8
7/28/2018,110,25,4,4,2,44,8
7/27/2018,102,47,9,6,2,94,8
7/26/2018,79,83,10,5,3,108,8
7/25/2018,82,40,7,6,2,68,8
7/24/2018,99,24,5,6,1,64,8
7/23/2018,86,37,6,5,2,98,8
7/22/2018,105,28,5,1,2,88,8
7/21/2018,119,53,7,1,3,98,8
7/20/2018,99,71,6,2,2,108,8
7/19/2018,89,49,6,0,3,94,8
7/18/2018,88,53,6,1,2,76,8
7/17/2018,84,43,5,1,2,82,8
7/16/2018,83,37,6,1,2,64,8
7/15/2018,58,42,5,3,2,86,8
7/14/2018,56,33,3,2,2,42,8
7/13/2018,50,27,4,5,2,44,8
7/12/2018,58,24,3,0,2,40,8
7/11/2018,58,21,3,4,1,60,8
7/10/2018,27,22,4,4,2,68,8
7/9/2018,13,15,4,4,2,40,8
7/8/2018,22,9,6,4,2,20,8
7/7/2018,14,27,4,4,2,24,8
7/6/2018,12,31,3,0,1,18,8
7/5/2018,53,17,3,1,7,18,8
7/4/2018,26,27,2,2,1,64,8
7/3/2018,37,38,2,2,1,42,8
7/2/2018,18,15,1,3,1,30,8
7/1/2018,16,22,1,3,1,18,8
6/30/2018,60,26,4,3,3,92,8
6/29/2018,35,53,2,4,2,60,8
6/28/2018,38,31,3,3,3,46,8
6/27/2018,68,57,3,3,4,66,8
6/26/2018,95,33,6,2,5,96,8
6/25/2018,90,82,7,2,4,110,8
6/24/2018,99,94,5,3,4,124,8
6/23/2018,59,77,8,3,3,82,8
6/22/2018,60,81,7,4,3,86,8
6/21/2018,91,75,7,2,2,88,8
6/20/2018,97,75,7,3,3,102,8
6/19/2018,102,40,9,2,3,118,8
6/18/2018,112,89,8,2,3,124,8
6/17/2018,56,54,7,2,3,94,8
6/16/2018,34,47,7,0,2,42,8
6/15/2018,36,30,4,0,1,30,8
6/14/2018,51,35,3,0,2,46,8
6/13/2018,71,53,6,2,0,80,8
6/12/2018,47,50,7,0,3,44,8
6/11/2018,29,27,6,0,2,24,8
6/10/2018,25,38,4,0,0,20,8
6/9/2018,81,48,5,0,2,86,8
6/8/2018,99,71,7,1,2,98,8
6/7/2018,106,71,7,2,3,116,8
6/6/2018,98,83,8,2,3,116,8
6/5/2018,82,61,7,2,3,94,8
6/4/2018,84,81,8,3,3,100,8
6/3/2018,58,86,7,2,3,76,8
6/2/2018,64,91,8,2,3,84,8
6/1/2018,92,90,11,2,5,58,8
5/31/2018,84,27,17,2,2,84,8
5/30/2018,76,27,5,3,4,76,8
5/29/2018,88,54,8,4,4,108,8
5/28/2018,105,73,8,5,4,118,8
5/27/2018,114,76,9,7,6,140,8
5/26/2018,88,109,11,4,4,132,8
5/25/2018,87,85,9,6,4,142,8
5/24/2018,65,49,7,3,3,122,8
5/23/2018,47,58,5,0,3,78,8
5/22/2018,41,37,5,0,3,58,8
5/21/2018,35,42,4,0,2,34,8
5/20/2018,27,45,4,1,0,26,8
5/19/2018,20,37,3,2,2,22,8
5/18/2018,41,21,4,0,2,22,8
5/17/2018,52,23,3,0,1,42,8
